Country,year,file type,language,age,all age,sex,Proportion of people with zero risk factors (%),Proportion of people with 1-2 risk factors (%),Proportion of people with 3+ risk factors (%),Check sum (country report),Proportion of people with high CVD risk (>30%),Proportion of people with at least 1 risk factor,Proportion of people with two or more risk factors,Proportion of people with 1 risk factor,Proportion of people with 2 risk factors,Proportion of people with 3 risk factors,link,data entry,notes
Iraq,2015,fact sheet,English,40-69,0,both,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Iraq_2015_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Iraq,2015,fact sheet,English,40-69,0,male,NA,NA,NA,NA,16.1,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Iraq_2015_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Iraq,2015,fact sheet,English,40-69,0,female,NA,NA,NA,NA,8.4,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Iraq_2015_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Iraq,2015,fact sheet,English,18-69,1,both,2.4,NA,47.3,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Iraq_2015_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Iraq,2015,fact sheet,English,18-69,1,male,2.6,NA,46.3,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Iraq_2015_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Iraq,2015,fact sheet,English,18-69,1,female,2.2,NA,48.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Iraq_2015_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Iraq,2015,fact sheet,English,18-44,0,both,NA,NA,38.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Iraq_2015_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Iraq,2015,fact sheet,English,18-44,0,male,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Iraq_2015_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Iraq,2015,fact sheet,English,18-44,0,female,NA,NA,37.6,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Iraq_2015_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Iraq,2015,fact sheet,English,45-69,0,both,NA,NA,71.8,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Iraq_2015_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Iraq,2015,fact sheet,English,45-69,0,male,NA,NA,69.2,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Iraq_2015_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Iraq,2015,fact sheet,English,45-69,0,female,NA,NA,74.3,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Iraq_2015_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Iraq,2015,country report,English,18-44,0,male,3.2,57.8,39,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Iraq_2015_STEPS_Report.pdf?ua=1,Wendy Wang,
Iraq,2015,country report,English,45-69,0,male,0.7,30.1,69.2,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Iraq_2015_STEPS_Report.pdf?ua=1,Wendy Wang,
Iraq,2015,country report,English,18-69,1,male,2.6,51.1,46.3,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Iraq_2015_STEPS_Report.pdf?ua=1,Wendy Wang,
Iraq,2015,country report,English,18-44,0,female,3.1,59.3,37.6,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Iraq_2015_STEPS_Report.pdf?ua=1,Wendy Wang,
Iraq,2015,country report,English,45-69,0,female,0.1,25.7,74.3,100.1,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Iraq_2015_STEPS_Report.pdf?ua=1,Wendy Wang,
Iraq,2015,country report,English,18-69,1,female,2.2,49.4,48.4,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Iraq_2015_STEPS_Report.pdf?ua=1,Wendy Wang,
Iraq,2015,country report,English,18-44,0,both,3.1,58.5,38.4,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Iraq_2015_STEPS_Report.pdf?ua=1,Wendy Wang,
Iraq,2015,country report,English,45-69,0,both,0.4,27.8,71.8,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Iraq_2015_STEPS_Report.pdf?ua=1,Wendy Wang,
Iraq,2015,country report,English,18-69,1,both,2.4,50.3,47.3,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Iraq_2015_STEPS_Report.pdf?ua=1,Wendy Wang,
Jordan,2007,fact sheet,English,25-64,1,both,49.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2007_Fact_sheet_Jordan.pdf?ua=1,Wendy Wang,
Jordan,2007,fact sheet,English,25-64,1,male,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2007_Fact_sheet_Jordan.pdf?ua=1,Wendy Wang,
Jordan,2007,fact sheet,English,25-64,1,female,64.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2007_Fact_sheet_Jordan.pdf?ua=1,Wendy Wang,
Jordan,2007,fact sheet,English,25-44,0,both,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2007_Fact_sheet_Jordan.pdf?ua=1,Wendy Wang,
Jordan,2007,fact sheet,English,25-44,0,male,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2007_Fact_sheet_Jordan.pdf?ua=1,Wendy Wang,
Jordan,2007,fact sheet,English,25-44,0,female,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2007_Fact_sheet_Jordan.pdf?ua=1,Wendy Wang,
Jordan,2007,fact sheet,English,45-64,0,both,NA,NA,4.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2007_Fact_sheet_Jordan.pdf?ua=1,Wendy Wang,
Jordan,2007,fact sheet,English,45-64,0,male,NA,NA,4.3,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2007_Fact_sheet_Jordan.pdf?ua=1,Wendy Wang,
Jordan,2007,fact sheet,English,45-64,0,female,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2007_Fact_sheet_Jordan.pdf?ua=1,Wendy Wang,
Kuwait,2014,fact sheet,English,40-69,0,both,NA,NA,NA,NA,11.3,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Kuwait_2014_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Kuwait,2014,fact sheet,English,40-69,0,male,NA,NA,NA,NA,14.4,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Kuwait_2014_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Kuwait,2014,fact sheet,English,40-69,0,female,NA,NA,NA,NA,8.6,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Kuwait_2014_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Kuwait,2014,fact sheet,English,18-69,1,both,1.2,NA,57.9,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Kuwait_2014_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Kuwait,2014,fact sheet,English,18-69,1,male,1,NA,58.7,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Kuwait_2014_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Kuwait,2014,fact sheet,English,18-69,1,female,1.5,NA,57.1,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Kuwait_2014_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Kuwait,2014,fact sheet,English,18-44,0,both,NA,NA,51.6,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Kuwait_2014_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Kuwait,2014,fact sheet,English,18-44,0,male,NA,NA,53.9,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Kuwait_2014_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Kuwait,2014,fact sheet,English,18-44,0,female,NA,NA,49.1,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Kuwait_2014_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Kuwait,2014,fact sheet,English,45-69,0,both,NA,NA,74.7,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Kuwait_2014_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Kuwait,2014,fact sheet,English,45-69,0,male,NA,NA,72.7,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Kuwait_2014_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Kuwait,2014,fact sheet,English,45-69,0,female,NA,NA,76.3,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Kuwait_2014_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Kuwait,2006,fact sheet,English,20-64,1,both,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Kuwait_2006_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Kuwait,2006,fact sheet,English,20-64,1,male,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Kuwait_2006_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Kuwait,2006,fact sheet,English,20-64,1,female,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Kuwait_2006_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Kuwait,2006,fact sheet,English,20-44,0,both,NA,NA,55.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Kuwait_2006_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Kuwait,2006,fact sheet,English,20-44,0,male,NA,NA,61.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Kuwait_2006_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Kuwait,2006,fact sheet,English,20-44,0,female,NA,NA,48.5,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Kuwait_2006_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Kuwait,2006,fact sheet,English,45-64,0,both,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Kuwait_2006_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Kuwait,2006,fact sheet,English,45-64,0,male,NA,NA,62.7,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Kuwait_2006_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Kuwait,2006,fact sheet,English,45-64,0,female,NA,NA,75.6,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Kuwait_2006_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Lebanon,2017,country report,English,18-44,0,male,1.4,47.4,51.2,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Lebanon_STEPS_report_2016-2017.pdf?ua=1,Wendy Wang,
Lebanon,2017,country report,English,45-69,0,male,0.5,30.1,69.4,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Lebanon_STEPS_report_2016-2017.pdf?ua=1,Wendy Wang,
Lebanon,2017,country report,English,18-69,1,male,1,40.7,58.2,99.9,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Lebanon_STEPS_report_2016-2017.pdf?ua=1,Wendy Wang,
Lebanon,2017,country report,English,18-44,0,female,5.7,55.9,38.4,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Lebanon_STEPS_report_2016-2017.pdf?ua=1,Wendy Wang,
Lebanon,2017,country report,English,45-69,0,female,1.8,40.4,57.8,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Lebanon_STEPS_report_2016-2017.pdf?ua=1,Wendy Wang,
Lebanon,2017,country report,English,18-69,1,female,4.3,50,45.7,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Lebanon_STEPS_report_2016-2017.pdf?ua=1,Wendy Wang,
Lebanon,2017,country report,English,18-44,0,both,3.8,52.1,44.1,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Lebanon_STEPS_report_2016-2017.pdf?ua=1,Wendy Wang,
Lebanon,2017,country report,English,45-69,0,both,1.2,35.7,63.1,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Lebanon_STEPS_report_2016-2017.pdf?ua=1,Wendy Wang,
Lebanon,2017,country report,English,18-69,1,both,2.8,45.8,51.4,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Lebanon_STEPS_report_2016-2017.pdf?ua=1,Wendy Wang,
Lebanon,2008,country report,English,25-44,0,male,5.6,55.5,39,100.1,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2008_STEPS_Lebanon.pdf?ua=1,Wendy Wang,
Lebanon,2008,country report,English,45-64,0,male,2.1,47.6,50.3,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2008_STEPS_Lebanon.pdf?ua=1,Wendy Wang,
Lebanon,2008,country report,English,25-64,1,male,4.4,52.7,42.9,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2008_STEPS_Lebanon.pdf?ua=1,Wendy Wang,
Lebanon,2008,country report,English,25-44,0,female,20.2,61.4,18.4,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2008_STEPS_Lebanon.pdf?ua=1,Wendy Wang,
Lebanon,2008,country report,English,45-64,0,female,4.7,50.7,44.6,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2008_STEPS_Lebanon.pdf?ua=1,Wendy Wang,
Lebanon,2008,country report,English,25-64,1,female,15.1,57.9,27.1,100.1,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2008_STEPS_Lebanon.pdf?ua=1,Wendy Wang,
Lebanon,2008,country report,English,25-44,0,both,13.8,58.8,27.4,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2008_STEPS_Lebanon.pdf?ua=1,Wendy Wang,
Lebanon,2008,country report,English,45-64,0,both,3.5,49.3,47.2,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2008_STEPS_Lebanon.pdf?ua=1,Wendy Wang,
Lebanon,2008,country report,English,25-64,1,both,10.3,55.6,34.1,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2008_STEPS_Lebanon.pdf?ua=1,Wendy Wang,
Libya,2009,fact sheet,English,25-64,1,both,0.2,NA,57.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Libya_2009_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Libya,2009,fact sheet,English,25-44,0,both,NA,NA,51.2,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Libya_2009_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Libya,2009,fact sheet,English,45-64,0,both,NA,NA,78,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Libya_2009_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Libya,2009,fact sheet,English,25-64,1,male,0.4,NA,62.3,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Libya_2009_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Libya,2009,fact sheet,English,25-44,0,male,NA,NA,57.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Libya_2009_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Libya,2009,fact sheet,English,45-64,0,male,NA,NA,80.2,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Libya_2009_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Libya,2009,fact sheet,English,25-64,1,female,0.1,NA,52.2,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Libya_2009_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Libya,2009,fact sheet,English,25-44,0,female,NA,NA,44.5,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Libya_2009_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Libya,2009,fact sheet,English,45-64,0,female,NA,NA,76,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Libya_2009_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Morocco,2017,fact sheet,English,40-69,0,both,NA,NA,NA,NA,4.9,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/STEPS-Morocco-Fact-Sheet.pdf?ua=1,Wendy Wang,
Morocco,2017,fact sheet,English,40-69,0,male,NA,NA,NA,NA,4.4,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/STEPS-Morocco-Fact-Sheet.pdf?ua=1,Wendy Wang,
Morocco,2017,fact sheet,English,40-69,0,female,NA,NA,NA,NA,5.3,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/STEPS-Morocco-Fact-Sheet.pdf?ua=1,Wendy Wang,
Morocco,2017,fact sheet,English,18-69,1,both,5.7,NA,23.6,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/STEPS-Morocco-Fact-Sheet.pdf?ua=1,Wendy Wang,
Morocco,2017,fact sheet,English,18-69,1,male,6.9,NA,22,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/STEPS-Morocco-Fact-Sheet.pdf?ua=1,Wendy Wang,
Morocco,2017,fact sheet,English,18-69,1,female,4.5,NA,25.3,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/STEPS-Morocco-Fact-Sheet.pdf?ua=1,Wendy Wang,
Morocco,2017,fact sheet,English,18-44,0,both,NA,NA,15.7,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/STEPS-Morocco-Fact-Sheet.pdf?ua=1,Wendy Wang,
Morocco,2017,fact sheet,English,18-44,0,male,NA,NA,15.5,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/STEPS-Morocco-Fact-Sheet.pdf?ua=1,Wendy Wang,
Morocco,2017,fact sheet,English,18-44,0,female,NA,NA,15.9,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/STEPS-Morocco-Fact-Sheet.pdf?ua=1,Wendy Wang,
Morocco,2017,fact sheet,English,45-69,0,both,NA,NA,38.5,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/STEPS-Morocco-Fact-Sheet.pdf?ua=1,Wendy Wang,
Morocco,2017,fact sheet,English,45-69,0,male,NA,NA,34.6,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/STEPS-Morocco-Fact-Sheet.pdf?ua=1,Wendy Wang,
Morocco,2017,fact sheet,English,45-69,0,female,NA,NA,42.3,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/STEPS-Morocco-Fact-Sheet.pdf?ua=1,Wendy Wang,
Morocco,2017,country report,English,18-69,1,both,5.7,70.7,23.6,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/STEPS-REPORT-2017-2018-Morocco-final.pdf?ua=1,Wendy Wang,
Morocco,2017,country report,English,45-69,0,both,2.8,58.7,38.5,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/STEPS-REPORT-2017-2018-Morocco-final.pdf?ua=1,Wendy Wang,
Morocco,2017,country report,English,18-44,0,both,7.2,77.1,15.7,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/STEPS-REPORT-2017-2018-Morocco-final.pdf?ua=1,Wendy Wang,
Morocco,2017,country report,English,18-69,1,female,4.5,70.2,25.3,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/STEPS-REPORT-2017-2018-Morocco-final.pdf?ua=1,Wendy Wang,
Morocco,2017,country report,English,45-69,0,female,2,55.7,42.3,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/STEPS-REPORT-2017-2018-Morocco-final.pdf?ua=1,Wendy Wang,
Morocco,2017,country report,English,18-44,0,female,5.9,78.3,15.9,100.1,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/STEPS-REPORT-2017-2018-Morocco-final.pdf?ua=1,Wendy Wang,
Morocco,2017,country report,English,18-69,1,male,6.9,71.1,22,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/STEPS-REPORT-2017-2018-Morocco-final.pdf?ua=1,Wendy Wang,
Morocco,2017,country report,English,45-69,0,male,3.7,61.7,34.6,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/STEPS-REPORT-2017-2018-Morocco-final.pdf?ua=1,Wendy Wang,
Morocco,2017,country report,English,18-44,0,male,8.5,76,15.5,100,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/STEPS-REPORT-2017-2018-Morocco-final.pdf?ua=1,Wendy Wang,
The Occupied Palestinian Territory,2011,fact sheet,English,15-64,1,both,2.2,NA,47.8,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Palestine_FactSheet_2010-11.pdf?ua=1,Wendy Wang,
The Occupied Palestinian Territory,2011,fact sheet,English,15-64,1,male,2.2,NA,48.3,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Palestine_FactSheet_2010-11.pdf?ua=1,Wendy Wang,
The Occupied Palestinian Territory,2011,fact sheet,English,15-64,1,female,2.1,NA,47.3,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Palestine_FactSheet_2010-11.pdf?ua=1,Wendy Wang,
The Occupied Palestinian Territory,2011,fact sheet,English,15-44,0,both,NA,NA,41.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Palestine_FactSheet_2010-11.pdf?ua=1,Wendy Wang,
The Occupied Palestinian Territory,2011,fact sheet,English,15-44,0,male,NA,NA,42.7,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Palestine_FactSheet_2010-11.pdf?ua=1,Wendy Wang,
The Occupied Palestinian Territory,2011,fact sheet,English,15-44,0,female,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Palestine_FactSheet_2010-11.pdf?ua=1,Wendy Wang,
The Occupied Palestinian Territory,2011,fact sheet,English,45-64,0,both,NA,NA,75.3,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Palestine_FactSheet_2010-11.pdf?ua=1,Wendy Wang,
The Occupied Palestinian Territory,2011,fact sheet,English,45-64,0,male,NA,NA,73.1,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Palestine_FactSheet_2010-11.pdf?ua=1,Wendy Wang,
The Occupied Palestinian Territory,2011,fact sheet,English,45-64,0,female,NA,NA,77.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Palestine_FactSheet_2010-11.pdf?ua=1,Wendy Wang,
Oman,2017,fact sheet,English,40-69,0,both,NA,NA,NA,NA,5.4,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Oman_STEPS_2017_Fact_Sheet.pdf?ua=1,Wendy Wang,
Oman,2017,fact sheet,English,40-69,0,male,NA,NA,NA,NA,6.1,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Oman_STEPS_2017_Fact_Sheet.pdf?ua=1,Wendy Wang,
Oman,2017,fact sheet,English,40-69,0,female,NA,NA,NA,NA,4.6,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Oman_STEPS_2017_Fact_Sheet.pdf?ua=1,Wendy Wang,
Oman,2017,fact sheet,English,18-69,1,both,6.9,NA,27.6,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Oman_STEPS_2017_Fact_Sheet.pdf?ua=1,Wendy Wang,
Oman,2017,fact sheet,English,18-69,1,male,7.3,NA,29.5,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Oman_STEPS_2017_Fact_Sheet.pdf?ua=1,Wendy Wang,
Oman,2017,fact sheet,English,18-69,1,female,6.5,NA,25.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Oman_STEPS_2017_Fact_Sheet.pdf?ua=1,Wendy Wang,
Oman,2017,fact sheet,English,18-44,0,both,NA,NA,23.3,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Oman_STEPS_2017_Fact_Sheet.pdf?ua=1,Wendy Wang,
Oman,2017,fact sheet,English,18-44,0,male,NA,NA,26.5,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Oman_STEPS_2017_Fact_Sheet.pdf?ua=1,Wendy Wang,
Oman,2017,fact sheet,English,18-44,0,female,NA,NA,19.5,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Oman_STEPS_2017_Fact_Sheet.pdf?ua=1,Wendy Wang,
Oman,2017,fact sheet,English,45-69,0,both,NA,NA,44.7,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Oman_STEPS_2017_Fact_Sheet.pdf?ua=1,Wendy Wang,
Oman,2017,fact sheet,English,45-69,0,male,NA,NA,42.4,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Oman_STEPS_2017_Fact_Sheet.pdf?ua=1,Wendy Wang,
Oman,2017,fact sheet,English,45-69,0,female,NA,NA,47.2,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/Oman_STEPS_2017_Fact_Sheet.pdf?ua=1,Wendy Wang,
Pakistan,2014,fact sheet,English,18-69,1,both,0.6,NA,40,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2014_Pakistan_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Pakistan,2014,fact sheet,English,18-69,1,male,1.1,NA,37.2,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2014_Pakistan_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
Pakistan,2014,fact sheet,English,18-69,1,female,0.3,NA,42.1,NA,NA,NA,NA,NA,NA,NA,https://www.who.int/ncds/surveillance/steps/2014_Pakistan_STEPS_FactSheet.pdf?ua=1,Wendy Wang,
